model,regime,strength,gap_subj,gap_obj,R,triggered
hgb,substantive,high,0.10499513754344181,0.1269106938677258,-0.2087292501066196,True
hgb,substantive,high,0.06600649947881532,0.07602357082727473,-0.15175886355970716,True
hgb,substantive,high,0.13999511069505644,0.15754317367220594,-0.12534768457288106,True
hgb,substantive,high,0.11157077287615091,0.13174273285030125,-0.1807996794693016,True
hgb,substantive,high,0.18964863547381205,0.16024627431900973,0.15503597524624635,True
hgb,substantive,high,0.12633026695526695,0.18507385196499648,-0.46500008608808224,True
hgb,substantive,high,0.10297455257478094,0.12189138674004463,-0.1837039704690742,True
hgb,substantive,high,0.09169921105105383,0.06737735617363538,0.2652351595901646,True
hgb,substantive,high,0.058275320230356864,0.0383191882465691,0.34244568549607357,True
hgb,substantive,high,0.11434379628659919,0.13125932239505644,-0.14793566995151197,True
hgb,substantive,high,0.13567109219283124,0.11415973759059783,0.1585551811704959,True
hgb,substantive,high,0.1040557802852885,0.09098522167487688,0.12561107681453373,True
hgb,substantive,high,0.11775805975675535,0.16393304420319044,-0.3921174019155508,True
hgb,substantive,high,0.1445051795242469,0.09737763042777547,0.32613051830826434,True
hgb,substantive,high,0.16714961110263837,0.08889546354801692,0.46816828970406293,True
hgb,substantive,high,0.10790598290598297,0.10217618463495526,0.05309991268992012,True
hgb,substantive,high,0.09727755329920418,0.09348937009068026,0.03894200748318895,True
hgb,substantive,high,0.09635093278522389,0.09826391675360457,-0.0198543378157524,True
hgb,substantive,high,0.1046524289947216,0.06799450549450547,0.35028258638951476,True
hgb,substantive,high,0.09050242251277629,0.09896416150007559,-0.09349737556588328,True
hgb,substantive,high,0.11223768159038972,0.10038847251690508,0.1055724682262077,True
hgb,substantive,high,0.09584470904933429,0.19295655119135058,-1.0132206890213393,True
hgb,substantive,high,0.0701484521845871,0.0809720372836219,-0.15429542294894635,True
hgb,substantive,high,0.09560028826083866,0.08696884486578005,0.09028679256184173,True
hgb,substantive,high,0.11852687796039041,0.08121312666072655,0.31481257198163487,True
hgb,substantive,high,0.12733253588516746,0.1086655644250264,0.1466001704150111,True
hgb,substantive,high,0.10502041433539988,0.10559764365604807,-0.005496353488043866,True
hgb,substantive,high,0.12982978082398133,0.1614349353804807,-0.2434353224346002,True
hgb,substantive,high,0.05752848766456464,0.047571315206949905,0.17308246508534547,True
hgb,substantive,high,0.11575659883135203,0.09783155705163338,0.1548511442171343,True
hgb,substantive,high,0.11064567384082047,0.08135466538537073,0.264728004617596,True
hgb,substantive,high,0.11710641913092168,0.11868721936768034,-0.01349883506378392,True
hgb,substantive,high,0.07384094494248017,0.13696022748989056,-0.8548005797674769,True
hgb,substantive,high,0.1268997863318615,0.08844752697211711,0.3030127982972809,True
hgb,substantive,high,0.09758616213154159,0.15728453475801785,-0.6117503888103074,True
hgb,substantive,high,0.09367429603240451,0.0733146831410032,0.21734471198329972,True
hgb,substantive,high,0.1527098822976588,0.14023433056535095,0.08169446236616684,True
hgb,substantive,high,0.13794466329473565,0.15972922636370246,-0.15792247810574178,True
hgb,substantive,high,0.09072270137070693,0.1386660567879121,-0.5284604039875449,True
hgb,substantive,high,0.06401385081517819,0.10444176744042377,-0.631549517962444,True
hgb,substantive,high,0.10320074603855034,0.14302611124878906,-0.38590191194317597,True
hgb,substantive,high,0.10808395317995734,0.0792131844763424,0.26711429267900444,True
hgb,substantive,high,0.07602882959231316,0.07663396386222476,-0.007959273780176433,True
hgb,substantive,high,0.1290893015030946,0.07471098586548919,0.42124571908309405,True
hgb,substantive,high,0.10487429567106421,0.12936598113850695,-0.23353373017407753,True
hgb,substantive,high,0.12896466683355123,0.15968158467163418,-0.2381808800214082,True
hgb,substantive,high,0.13997716353283107,0.09575690632391665,0.31591051063513476,True
hgb,substantive,high,0.11318779391068556,0.0419349148954935,0.6295102727367972,True
hgb,substantive,high,0.019686141436299986,0.10127624536846436,,False
hgb,substantive,high,0.14162759589790697,0.1424247746956533,-0.005628696813585494,True
hgb,substantive,high,0.13220031832515666,0.12155765920826156,0.08050403547984415,True
hgb,substantive,high,0.062212644795904826,0.09445832014164934,-0.5183138484391697,True
hgb,substantive,high,0.10160359353907744,0.07917902203616489,0.22070648017275005,True
hgb,substantive,high,0.2007660376438859,0.21362314546683203,-0.06404025289253241,True
hgb,substantive,high,0.1378251336577161,0.13501027080307892,0.020423436422182483,True
hgb,substantive,high,0.15429408614945261,0.12397052449068058,0.19653093916639147,True
hgb,substantive,high,0.07441271303546748,0.06549786260368107,0.1198027872943876,True
hgb,substantive,high,0.1175073701174183,0.11214597139530114,0.04562606342699889,True
hgb,substantive,high,0.13668159784009326,0.17185748721806826,-0.25735643959275356,True
hgb,substantive,high,0.1216201868971255,0.08516459612316907,0.2997495046179547,True
hgb,substantive,high,0.12069249320522146,0.074517352332797,0.3825850278352425,True
hgb,substantive,high,0.180438149197356,0.11593257760059583,0.35749408805011945,True
hgb,substantive,high,0.14996276437295208,0.08882410106899907,0.40769229321422296,True
hgb,substantive,high,0.10376713244762348,0.08867796921031212,0.14541370549029692,True
hgb,substantive,high,0.08199592283292279,0.08899063835134458,-0.08530565029037383,True
hgb,substantive,high,0.11101620285505875,0.03874913218484555,0.6509596690544722,True
hgb,substantive,high,0.11771072065189714,0.1154913829664187,0.018854167854783842,True
hgb,substantive,high,0.15652155405104706,0.053410459790850684,0.6587661033992054,True
hgb,substantive,high,0.16350788017790452,0.110004741583689,0.327220550691511,True
hgb,substantive,high,0.10865096196098656,0.07750745337573817,0.28663813023975926,True
hgb,substantive,high,0.07144235681444056,0.0936909773580612,-0.3114205848696688,True
hgb,substantive,high,0.0858494693716747,0.16387066090668712,-0.9088139053862905,True
hgb,substantive,high,0.08631453232723518,0.19363748468226083,-1.2433937769383197,True
hgb,substantive,high,0.19661280939432402,0.17228806511020023,0.12371902094811335,True
hgb,substantive,high,0.11707528325896133,0.13160500374880524,-0.12410578975670988,True
hgb,substantive,high,0.1341983904686712,0.10343430445687829,0.22924333074601844,True
hgb,substantive,high,0.07975167144221584,0.07744682031228334,0.02890034889867466,True
hgb,substantive,high,0.09929854254819004,0.07417551389202615,0.2530050090510802,True
hgb,substantive,high,0.05821561792943197,0.13170262029756308,-1.2623245270231582,True
hgb,substantive,high,0.10661080854629246,0.05601735806783559,0.4745621121191312,True
hgb,substantive,high,0.11559817980606268,0.11950446949086668,-0.033791965335072935,True
hgb,substantive,high,0.10187921526430066,0.11443990440212781,-0.12329000675203006,True
hgb,substantive,high,0.07336001883682608,0.13003952569169963,-0.772621214573911,True
hgb,substantive,high,0.18157584683357875,0.11768254548070911,0.35188216091003727,True
hgb,substantive,high,0.151521600340498,0.1434384656889195,0.053346418156976674,True
hgb,substantive,high,0.07501058833494911,0.10254460588722425,-0.36706841211971164,True
hgb,substantive,high,0.12027898125436276,0.11239725466811645,0.06552871086909394,True
hgb,substantive,high,0.08300044385264094,0.08893658933690185,-0.07151944265261943,True
hgb,mixed,low,0.6753906435150807,0.013017224131972926,0.9807263777534367,True
hgb,mixed,low,0.6038142202610719,0.01124841124135012,0.9813710726513089,True
hgb,mixed,low,0.685550470335906,0.03916387538168875,0.9428723674239488,True
hgb,mixed,low,0.7160137877714065,0.004851897113594017,0.9932237378714514,True
hgb,mixed,low,0.6268999505574251,0.025758566818208872,0.9589111997930373,True
hgb,mixed,low,0.6324554082642703,0.04015362454624094,0.9365115326368387,True
hgb,mixed,low,0.6517353144688445,0.016914558354570897,0.9740468899274608,True
hgb,mixed,low,0.5914322250639387,2.4838549428696233e-05,0.9999580027121011,True
hgb,mixed,low,0.6695652173913043,0.014216957760210702,0.9787668812672178,True
hgb,mixed,low,0.6987098346607126,0.02310979460833018,0.9669250474776098,True
hgb,mixed,low,0.680306905370844,0.04105082117682701,0.9396583793979724,True
hgb,mixed,low,0.6960673095103044,0.01335991599500519,0.9808065745762373,True
hgb,mixed,low,0.5760086067778375,0.022185635343399013,0.961483847494043,True
hgb,mixed,low,0.6145843406504851,0.02161101267548049,0.9648363759925821,True
hgb,mixed,low,0.6688252211638855,0.0065722631445263024,0.9901734220891233,True
hgb,mixed,low,0.6913087831962005,0.027229158399218578,0.9606121619440054,True
hgb,mixed,low,0.6553002004853857,0.011728168716734988,0.9821026016655453,True
hgb,mixed,low,0.7247689406818956,0.03773910977177242,0.9479294604756852,True
hgb,mixed,low,0.6503805914045859,0.014934153133349226,0.9770378247279845,True
hgb,mixed,low,0.6110886728037555,0.0068432540853047286,0.9888015366838547,True
hgb,mixed,low,0.6328487908682096,0.02147205448242917,0.9660707979658593,True
hgb,mixed,low,0.6706399097356545,0.027828397533147253,0.9585047100102999,True
hgb,mixed,low,0.6836324956787662,0.023373899174814472,0.965809262545943,True
hgb,mixed,low,0.7158344591181083,0.0008935172694112259,0.9987517822619045,True
hgb,mixed,low,0.6824306472919419,0.025448629222214136,0.9627088418094927,True
hgb,mixed,low,0.6416853552886239,0.07399457994579939,0.8846871300148071,True
hgb,mixed,low,0.7037594322673374,0.008611273037083533,0.9877638968058443,True
hgb,mixed,low,0.622934749956521,0.019922642825439096,0.9680180904551726,True
hgb,mixed,low,0.5853963324460218,0.05482082104991659,0.9063526400637785,True
hgb,mixed,low,0.7025931367646946,0.0006615990990990195,0.9990583467664578,True
hgb,mixed,low,0.6914407554066403,0.01390629694619716,0.9798879414650373,True
hgb,mixed,low,0.6185309954106155,0.019224066278789254,0.9689198012364324,True
hgb,mixed,low,0.6307633196721312,0.023085830956229403,0.9634001689124387,True
hgb,mixed,low,0.5863692866704915,0.01580067835750887,0.9730533663397892,True
hgb,mixed,low,0.6646112283250558,0.005312084993359889,0.9920072295396704,True
hgb,mixed,low,0.63103789943027,0.003903617567354467,0.9938139728677488,True
hgb,mixed,low,0.6428888231815493,0.029462802746721528,0.954171231969915,True
hgb,mixed,low,0.6381173883973436,0.02427501799065035,0.9619583819027123,True
hgb,mixed,low,0.6727330779054917,0.0489305746930756,0.9272659895877016,True
hgb,mixed,low,0.6109518287433926,0.013769930624241478,0.977461511732335,True
hgb,mixed,low,0.6257684589561336,0.03516239180497105,0.9438092615539833,True
hgb,mixed,low,0.7091525423728813,0.0014960834539852197,0.9978903220892655,True
hgb,mixed,low,0.6731951647571532,0.028613539783676867,0.957495922012454,True
hgb,mixed,low,0.6888942532435187,0.02672002065315604,0.9612131752771195,True
hgb,mixed,low,0.6304307725898682,0.02205334213232346,0.9650186141109098,True
hgb,mixed,low,0.652958027440474,0.0010905540268073555,0.9983298252246285,True
hgb,mixed,low,0.6583725948436135,0.031119237299203295,0.9527330913483797,True
hgb,mixed,low,0.7533863787060718,0.08234196654082071,0.890704200569379,True
hgb,mixed,low,0.6755836274691932,0.009624094202898559,0.9857543998824373,True
hgb,mixed,low,0.6446697094582301,0.04792533239664287,0.9256590907041087,True
hgb,mixed,low,0.6871240172920124,0.0028967609907557534,0.9957842239277678,True
hgb,mixed,low,0.7076625042540381,0.018312267968130902,0.9741228793979494,True
hgb,mixed,low,0.6178115969947986,0.048366013071895364,0.9217139767088209,True
hgb,mixed,low,0.6631807020078001,0.017640647807542376,0.9733999379744694,True
hgb,mixed,low,0.6693099746242437,0.05493026129943501,0.9179300124276897,True
hgb,mixed,low,0.6595637949031946,0.019066204131040654,0.9710927066064337,True
hgb,mixed,low,0.5891899270870138,0.01437338501291996,0.9756048358056921,True
hgb,mixed,low,0.6812905011560129,0.006303360581289774,0.9907479106627874,True
hgb,mixed,low,0.6643487781582686,0.000874061944234894,0.9986843327285737,True
hgb,mixed,low,0.667756542981842,0.013285196296901502,0.9801047306289551,True
hgb,mixed,low,0.6549746132428046,0.03316180674671232,0.9493693250452457,True
hgb,mixed,low,0.6556818916995536,0.016054579968199034,0.9755146814767373,True
hgb,mixed,low,0.6970445784323416,0.043443850267379736,0.9376742153778955,True
hgb,mixed,low,0.5973733377294208,0.009799865093217841,0.9835950745132575,True
hgb,mixed,low,0.7491630467863764,0.022536014833832607,0.9699184110448272,True
hgb,mixed,low,0.6992822799292212,0.00022423200538157495,0.9996793397862102,True
hgb,mixed,low,0.6707605859923741,0.0022030658276792625,0.9967155705423272,True
hgb,mixed,low,0.7172152313809075,0.006361861840311067,0.9911297730974534,True
hgb,mixed,low,0.6913358998185761,0.02657836927992696,0.9615550569746171,True
hgb,mixed,low,0.6774589215459383,0.00013922803410015838,0.9997944849057675,True
hgb,mixed,low,0.7457623973995517,0.03993686955328346,0.9464482659724572,True
hgb,mixed,low,0.6875930463370759,0.04883234893230348,0.9289807405813051,True
hgb,mixed,low,0.6110721121941302,0.010623892236795496,0.9826143395766351,True
hgb,mixed,low,0.7076157849155803,0.0024932418606153917,0.9964765598595107,True
hgb,mixed,low,0.6971454212833523,0.038980072400098376,0.9440861673761821,True
hgb,mixed,low,0.6622720897615708,0.027107357479291827,0.9590691531496505,True
hgb,mixed,low,0.6869752666212843,0.02790527815769317,0.9593795009608741,True
hgb,mixed,low,0.6830630408101829,0.029177895916710828,0.957283743705262,True
hgb,mixed,low,0.6570491235117817,0.002309456447187941,0.9964851083966989,True
hgb,mixed,low,0.6543715846994536,0.0036190544106111666,0.994469419982114,True
hgb,mixed,low,0.6562845917587814,0.014138854287473301,0.9784562147808735,True
hgb,mixed,low,0.6830818048138689,0.03589743589743599,0.9474478230214057,True
hgb,mixed,low,0.6578079351616248,0.09341763103733003,0.8579864637625919,True
hgb,mixed,low,0.6529515683581997,0.0032523487684835706,0.9950190045845799,True
hgb,mixed,low,0.6514996499919229,0.0023981728207079778,0.9963189959952584,True
hgb,mixed,low,0.6964685292331299,0.001961171623680813,0.9971841202561726,True
hgb,mixed,low,0.6717679736234641,0.04410040267268467,0.9343517339256134,True
hgb,mixed,low,0.6583436853002071,0.024132136341987298,0.9633441667614948,True
hgb,mixed,low,0.8006816632583503,0.04394788218317636,0.9451119162585393,True
hgb,mixed,low,0.6138192477931224,0.021959190180137145,0.9642253150922075,True
hgb,mixed,low,0.581768452873646,0.04106006176340837,0.9294219864267439,True
hgb,mixed,low,0.6696176016390685,0.006540132057944792,0.9902330344334795,True
hgb,mixed,low,0.6512424888544293,0.004046490979090711,0.9937865064882226,True
hgb,mixed,low,0.6263130088880602,0.01974206988381333,0.9684789081439281,True
hgb,mixed,low,0.6093122499523719,0.012031824718354067,0.9802534337373087,True
hgb,mixed,low,0.648249697837862,0.034017971758664944,0.9475233511529173,True
hgb,mixed,low,0.6945147744764666,0.0022865690778929304,0.9967076739589643,True
hgb,mixed,low,0.6788585209003215,0.0008847619619464231,0.9986966916747645,True
hgb,mixed,low,0.632816618039006,0.03475708765684016,0.9450755769269356,True
hgb,mixed,low,0.6938953316246691,0.040623004585824574,0.9414565818007293,True
hgb,mixed,med,0.37822222222222224,0.032793746169827886,0.9132950306908193,True
hgb,mixed,med,0.45289089070686644,0.05002239041543399,0.8895486938645207,True
hgb,mixed,med,0.3833198687616441,0.04937375073697525,0.871194386827684,True
hgb,mixed,med,0.4548484019202043,0.021605260411230565,0.9525000850392767,True
hgb,mixed,med,0.39523866226652604,0.050787374363861826,0.8715020082483385,True
hgb,mixed,med,0.395393207067194,0.012220924399458766,0.9690917188737086,True
hgb,mixed,med,0.46510828756269207,0.026845810994121755,0.9422805146414356,True
hgb,mixed,med,0.4058007637017071,0.01270232684836059,0.9686981199037424,True
hgb,mixed,med,0.4560930009860978,0.061010035668400686,0.8662333437774891,True
hgb,mixed,med,0.4888467214842926,0.09115646258503407,0.8135275157246542,True
hgb,mixed,med,0.38589195152342476,0.0076794154887768196,0.9800995707257951,True
hgb,mixed,med,0.42145532774388117,0.011058722037125213,0.9737606305837339,True
hgb,mixed,med,0.4228380066153361,0.05949971081550032,0.8592848564116226,True
hgb,mixed,med,0.3899036621874086,0.058063164415132484,0.8510833058366499,True
hgb,mixed,med,0.43452631578947365,0.0016799926477345517,0.9961337378504171,True
hgb,mixed,med,0.4538659733308292,0.01829560426398369,0.9596894119871644,True
hgb,mixed,med,0.4078264386670562,0.003499718027899834,0.9914186092511845,True
hgb,mixed,med,0.39192819740579754,0.02598726775895499,0.9336938042963822,True
hgb,mixed,med,0.33479147627220646,0.0073244574657022055,0.9781223299133609,True
hgb,mixed,med,0.4132873876173459,0.0022834363604632424,0.9944749430326738,True
hgb,mixed,med,0.37805797101449273,0.005744611007768907,0.9848049467324981,True
hgb,mixed,med,0.3933738461329309,0.024128686327077764,0.9386621999294684,True
hgb,mixed,med,0.47650259178340404,0.02864994091945816,0.9398745328703666,True
hgb,mixed,med,0.3658302230516307,0.0309353441949215,0.9154379757449523,True
hgb,mixed,med,0.431939233810299,0.08874884366327473,0.794533960528689,True
hgb,mixed,med,0.4624411557434814,0.03338324053712627,0.9278108357733538,True
hgb,mixed,med,0.44733517460143835,0.015799447723211846,0.9646809626868965,True
hgb,mixed,med,0.40347571653403674,0.020573303987479696,0.949009808659094,True
hgb,mixed,med,0.46437148793092475,0.006101172846819103,0.9868614395900924,True
hgb,mixed,med,0.40506329113924056,0.027822193795970618,0.9313139590661975,True
hgb,mixed,med,0.47101648351648345,0.08680187382535265,0.8157137236953727,True
hgb,mixed,med,0.3882811887399043,0.08849505416862924,0.7720851364037908,True
hgb,mixed,med,0.4277837019520308,0.04672604588394058,0.8907717950199511,True
hgb,mixed,med,0.37901939058171746,0.024749769159741475,0.9347005198816989,True
hgb,mixed,med,0.4114825166847299,0.035098936474716624,0.914701269066047,True
hgb,mixed,med,0.44107890863806176,0.04306893995552252,0.9023554762831251,True
hgb,mixed,med,0.3996101258674428,0.027286801004647865,0.9317164425065161,True
hgb,mixed,med,0.37986190234326733,0.025191453598313318,0.9336826003268189,True
hgb,mixed,med,0.41668977765825427,0.02189171853817118,0.9474627895572577,True
hgb,mixed,med,0.435989060460091,0.030924826679958217,0.9290697187509158,True
hgb,mixed,med,0.4767856892515176,0.05026517082221471,0.8945749170846056,True
hgb,mixed,med,0.40501809179203957,0.013032626136566194,0.9678221136273144,True
hgb,mixed,med,0.36655847728022883,0.045477664750110613,0.8759333978918088,True
hgb,mixed,med,0.4442772133729114,0.07075732149623781,0.8407361004201526,True
hgb,mixed,med,0.3909169414350761,0.096862210095498,0.7522179270616621,True
hgb,mixed,med,0.3871640433485297,0.012411501541936265,0.9679425252546935,True
hgb,mixed,med,0.38487295538649907,0.04076061026940492,0.8940933372975711,True
hgb,mixed,med,0.4193572264730798,0.01509345457169664,0.9640081209554033,True
hgb,mixed,med,0.36685754427792916,0.008079829142662254,0.9779755677137144,True
hgb,mixed,med,0.42948728609203235,0.08601069047382115,0.7997363524856695,True
hgb,mixed,med,0.429105473965287,0.03270803358075591,0.9237762378594083,True
hgb,mixed,med,0.43587076314073003,0.01980033557360128,0.954572921039881,True
hgb,mixed,med,0.39933688066525846,0.06472332015810278,0.8379230086380208,True
hgb,mixed,med,0.43160377358490565,0.01733333333333331,0.9598397085610201,True
hgb,mixed,med,0.3940116809738998,0.020990731365371107,0.9467256115009403,True
hgb,mixed,med,0.416993281075028,0.044384780717833694,0.8935599619173535,True
hgb,mixed,med,0.4494949494949495,0.06175960599746466,0.862602224859573,True
hgb,mixed,med,0.4244684484911609,0.006615063680281086,0.9844156527916378,True
hgb,mixed,med,0.3556897289746998,0.03022586299279817,0.9150218279287223,True
hgb,mixed,med,0.3474163193779728,0.03169599033451631,0.908766547319176,True
hgb,mixed,med,0.45201411414044,0.033540034812880704,0.9257987001652345,True
hgb,mixed,med,0.3543915343915344,0.049980051232908385,0.8589693985813723,True
hgb,mixed,med,0.5111514101661885,0.049335277790845344,0.9034820665469647,True
hgb,mixed,med,0.4210051836826684,0.08095425444400728,0.8077119769978264,True
hgb,mixed,med,0.510752866326463,0.02179058908045972,0.9573363352080895,True
hgb,mixed,med,0.35946239576763095,0.036842047515945886,0.8975079230825528,True
hgb,mixed,med,0.42678261882911617,0.03224969322196647,0.9244353171868996,True
hgb,mixed,med,0.4096676988877009,0.04634598025256609,0.8868693324408997,True
hgb,mixed,med,0.343423543338443,0.03721422975571542,0.8916375115289027,True
hgb,mixed,med,0.40079936400567145,0.09656411730879821,0.7590711812920148,True
hgb,mixed,med,0.4069014844804319,0.04067650775725318,0.9000335233252035,True
hgb,mixed,med,0.436501825588038,0.015249288470926325,0.9650647773342458,True
hgb,mixed,med,0.44708901524681727,0.05984104721832628,0.8661540651243896,True
hgb,mixed,med,0.3897243427715509,0.04016850521674964,0.8969309822140218,True
hgb,mixed,med,0.3730085012148638,0.0038270014539592,0.989740176319052,True
hgb,mixed,med,0.46171609139523573,0.04585876198779426,0.9006775747208289,True
hgb,mixed,med,0.3938771356590427,0.031122063532035837,0.9209853512315158,True
hgb,mixed,med,0.3711436610393909,0.02974449691142267,0.9198571873001334,True
hgb,mixed,med,0.40885893169703524,0.003576150979685,0.991253337759208,True
hgb,mixed,med,0.4116092211340582,0.024654005365359666,0.9401033696537862,True
hgb,mixed,med,0.4613137058101929,0.0059797566533602575,0.9870375482496057,True
hgb,mixed,med,0.452841426960658,0.029570429570429657,0.9347002552993044,True
hgb,mixed,med,0.4191759722757028,0.09418494511164988,0.7753092940887795,True
hgb,mixed,med,0.45118735015412714,0.00943362193362185,0.979091563780768,True
hgb,mixed,med,0.46449585639255103,0.034182798333741715,0.9264088196626378,True
hgb,mixed,med,0.3993655230552505,0.032067149452307375,0.9197047626770951,True
hgb,mixed,med,0.4648402839396628,0.01152332924446875,0.975210132076323,True
hgb,mixed,med,0.4065368476265408,0.02520435967302448,0.9380022750208904,True
hgb,mixed,med,0.39765104422879116,0.001509316883543499,0.9962044186594036,True
hgb,mixed,med,0.444323904425158,0.034798872203536724,0.9216812963314283,True
hgb,mixed,med,0.36295784572447054,0.037897478070175517,0.8955871087604362,True
hgb,mixed,med,0.36631374075515766,0.05504761904761901,0.8497254868623326,True
hgb,mixed,med,0.5058422698838249,0.019411877762829155,0.9616246428609309,True
hgb,mixed,med,0.43117559523809523,0.042140863699015374,0.9022651927325683,True
hgb,mixed,med,0.41207646520146524,0.021363725194094574,0.9481559200823327,True
hgb,mixed,med,0.3435813702886243,0.0006702119909667292,0.9980493354735627,True
hgb,mixed,med,0.3895260271587744,0.013308283019900391,0.9658346757546041,True
hgb,mixed,med,0.4806496405934129,0.09572814326576295,0.8008359204272443,True
hgb,mixed,med,0.39561821398425123,0.015812396747409307,0.9600311709914378,True
hgb,mixed,med,0.3886045727537122,0.0009788276503431836,0.997481173102501,True
hgb,mixed,high,0.4156456598749972,0.05298647029601711,0.8725200924461657,True
hgb,mixed,high,0.4791724137931034,0.10246646770265178,0.7861595017719558,True
hgb,mixed,high,0.42129634845702313,0.08271342346154698,0.8036692609264695,True
hgb,mixed,high,0.47301843590190773,0.14487844498181757,0.6937150140764032,True
hgb,mixed,high,0.46482854278854,0.05896969359993709,0.8731366769214006,True
hgb,mixed,high,0.46658711905050126,0.13265769565160979,0.7156850452246378,True
hgb,mixed,high,0.4793341274966044,0.03801443586171971,0.9206932415593776,True
hgb,mixed,high,0.5003853714203774,0.10240005384556417,0.795357618958974,True
hgb,mixed,high,0.47865633074935404,0.0614391376598713,0.8716424839431538,True
hgb,mixed,high,0.4907380199076227,0.020721520083102463,0.9577747815687826,True
hgb,mixed,high,0.5408262704785665,0.08910557601371372,0.8352417756355179,True
hgb,mixed,high,0.39339587504073753,0.07677172058105697,0.8048486894451881,True
hgb,mixed,high,0.4802196230446572,0.08507708027899952,0.8228371432645768,True
hgb,mixed,high,0.4084406972338007,0.04559802374253752,0.888360723964693,True
hgb,mixed,high,0.45745299476642753,0.05217194305592099,0.8859512482095354,True
hgb,mixed,high,0.4599697967254435,0.009684350585717927,0.9789456815324366,True
hgb,mixed,high,0.42432027951335544,0.01524695763256334,0.9640673369416852,True
hgb,mixed,high,0.4938315141337812,0.09063467731523667,0.8164663964910848,True
hgb,mixed,high,0.4385338964769463,0.05554047975733334,0.8733496311151102,True
hgb,mixed,high,0.40941823772149855,0.011230731121739224,0.9725690502107559,True
hgb,mixed,high,0.48200648161194865,0.04619664247505295,0.9041576322364795,True
hgb,mixed,high,0.39998691142305554,0.03444322344322337,0.9138891237198667,True
hgb,mixed,high,0.3889454311061354,0.04892191142191149,0.8742190870251881,True
hgb,mixed,high,0.44795978710821993,0.06344318114961467,0.8583730437967018,True
hgb,mixed,high,0.4245630609352858,0.002080817249628941,0.9950989206525762,True
hgb,mixed,high,0.5020397857515717,0.08389715832205691,0.832887431030073,True
hgb,mixed,high,0.4602352494782774,0.054327537086157784,0.8819570270905076,True
hgb,mixed,high,0.47020578245854383,0.09096927125557475,0.8065330656294191,True
hgb,mixed,high,0.46670282159051535,0.05217320935179437,0.8882089266698904,True
hgb,mixed,high,0.44812175099381363,0.05115289015812585,0.8858504635298722,True
hgb,mixed,high,0.5275067241229718,0.12826692434490994,0.7568430534072046,True
hgb,mixed,high,0.49584060053858714,0.08021690351533284,0.8382203808477958,True
hgb,mixed,high,0.429783898779532,0.053867883528900484,0.8746628627040928,True
hgb,mixed,high,0.5202460444402162,0.059844113437108604,0.884969594528103,True
hgb,mixed,high,0.4405541526955609,0.07642354671439311,0.8265285975701503,True
hgb,mixed,high,0.5280150425890336,0.055328133425483594,0.8952148538151653,True
hgb,mixed,high,0.4711591005391505,0.07464098989522716,0.8415800738862627,True
hgb,mixed,high,0.46585648148148145,0.10137792900407827,0.7823837747589475,True
hgb,mixed,high,0.41352144797471585,0.002956484132665249,0.9928504696741969,True
hgb,mixed,high,0.5117017878060035,0.09375052092883696,0.8167868020731253,True
hgb,mixed,high,0.4970670246260797,0.018466563075506426,0.9628489476054101,True
hgb,mixed,high,0.514218062915774,0.07822188449848022,0.8478818809768405,True
hgb,mixed,high,0.5612201666431296,0.06853271863386179,0.8778862152374496,True
hgb,mixed,high,0.4435480066053315,0.07482825262029369,0.8312961584632353,True
hgb,mixed,high,0.5114624505928853,0.05106805942097081,0.9001528668198948,True
hgb,mixed,high,0.44533213115677905,0.09016083591883306,0.7975424865826896,True
hgb,mixed,high,0.40608853512079324,0.07036013631758309,0.8267369545494455,True
hgb,mixed,high,0.4739269254747048,0.012389608952967368,0.9738575542198675,True
hgb,mixed,high,0.47980481003834086,0.09542386011509518,0.8011194174825593,True
hgb,mixed,high,0.43313545213038557,0.08115295279550816,0.8126383966116011,True
hgb,mixed,high,0.4714309623430962,0.06446155350517424,0.863264064827671,True
hgb,mixed,high,0.40890189434775914,0.031990874564143734,0.9217639365178963,True
hgb,mixed,high,0.4963217434557867,0.002914305929124561,0.9941281921101566,True
hgb,mixed,high,0.47198061845240474,0.08413729713800577,0.8217356945421048,True
hgb,mixed,high,0.44839856620022783,0.11051587301587296,0.753532055304291,True
hgb,mixed,high,0.4675185329691768,0.0568456511034513,0.8784098445415016,True
hgb,mixed,high,0.4299927827611094,0.046412159181645096,0.8920629344436457,True
hgb,mixed,high,0.45370272647317506,0.019652040745642974,0.9566852046528204,True
hgb,mixed,high,0.46623931623931625,0.052980346696142155,0.8863666257846263,True
hgb,mixed,high,0.4389688193930422,0.07191477587161033,0.836173384772417,True
hgb,mixed,high,0.5284164735652446,0.04578619490272218,0.9133520675579981,True
hgb,mixed,high,0.469258198869757,0.03453593143359457,0.9264031368726707,True
hgb,mixed,high,0.42821637050574735,0.07407082977668611,0.8270247592608281,True
hgb,mixed,high,0.45319101930352657,0.08827789258087515,0.805208204000727,True
hgb,mixed,high,0.5071373348223146,0.09626154192628189,0.8101864419822118,True
hgb,mixed,high,0.4002963873173534,0.061369773042399434,0.8466891658611305,True
hgb,mixed,high,0.4796626351739945,0.06793547820530299,0.8583682087710254,True
hgb,mixed,high,0.48602533235632783,0.038809447667778385,0.9201493315592748,True
hgb,mixed,high,0.40680326238313114,0.018259034389054518,0.9551158113086665,True
hgb,mixed,high,0.5051416631703542,0.01703755215577185,0.9662717344500129,True
